Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,best,,,,,,,,,,,,,100,,,,,,,,
,,,,,,,,,,,Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,,Date,SPY,SPYV,SPYG,1-WS,1-LS,3-WS,3-LS,SC 1-WS,SC 1-LS
3/30/23,0.005855282,0.005255096,0.006086253,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/2/07,0.005852076,0.009192151,0.009228066,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/20/14,0.005839434,0.005909274,0.002754803,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/22/09,0.005824706,0.007366328,0.006278313,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/25/17,0.005818629,0.005867376,0.006605235,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/10/10,0.00581772,0.007269188,0.006249575,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/20/13,0.005815967,0.006071728,0.006105521,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/22/07,0.005812311,0.002920731,0.001353625,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/15/11,0.005804415,-0.004362872,0.005494679,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/24/08,0.005803968,0.003316557,0.003738547,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/16/10,0.005801703,0.003931446,0.006591588,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/28/23,0.005797432,0.005589285,0.006094474,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/25/22,0.005797414,0.001464926,0.010844035,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/22/13,0.005791232,0.006240274,0.00685522,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/3/22,0.005790036,0.004285746,0.007727457,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/15/12,0.005789482,0.009262291,0.002782635,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/16/13,0.005787427,0.006495074,0.003745336,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/16/16,0.005787004,0.006130164,0.006729127,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/18/14,0.005773716,0.003263461,0.00749559,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/26/08,0.005768719,0.008264727,0.009452628,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/23/22,0.005752294,0.00622571,0.004935815,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/20/12,0.005752215,0.005326379,0.001807502,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/19/11,0.005744252,0.002213806,0.005800081,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/28/18,0.005717356,0.003730074,0.008623349,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/4/09,0.005707347,0.00450674,0.003768362,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/8/13,0.005704609,0.007311917,0.002425749,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/8/21,0.005697558,0.001136676,0.010628756,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/22/20,0.005692166,0.004625183,0.006518105,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/15/07,0.005689735,0.007691315,0.006682866,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/24/11,0.005686885,0.003296615,0.004685224,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/14/09,0.00566001,0.004417372,0.006711432,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/18/09,0.005657127,0.001474399,0.006824428,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/28/19,0.005636758,0.004270863,0.007144314,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/10/09,0.005635156,0.005224935,0.006922057,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/25/21,0.005625563,0.012671901,-0.000544313,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/18/23,0.005625071,0.001975718,0.008322372,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/25/13,0.005622336,0.002751119,0.005285881,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/8/10,0.005609012,0.00664226,0.008177586,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/21/16,0.00560193,0.005286728,0.003495971,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/17/20,0.005592082,0.005565382,0.006418341,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/17/15,0.005587115,0.008231254,0.006797897,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/18/07,0.00558353,0.006105354,0.004496651,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/14/16,0.00558346,0.005341415,0.004818551,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/8/13,0.005564172,0.002590932,0.009194554,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/21/07,0.005557668,0.003960391,0.005541724,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/24/14,0.005546817,0.008327854,0.007893957,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/1/21,0.005536445,0.007081381,0.004129035,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/12/07,0.005531604,0.001343934,0.007092453,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/26/06,0.005526461,0.007594263,0.003177773,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/15/17,0.005523388,0.005800439,0.004956125,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/14/23,0.005519987,0.002057229,0.00853575,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/14/14,0.005519044,0.005725588,0.000582064,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/5/18,0.005516895,0.011471039,0.000851082,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/2/20,0.005506736,0.004136398,0.005070483,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/3/13,0.005506472,-0.001665197,0.006724978,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/31/08,0.005503263,0.005236077,0.014080661,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/20/07,0.005492184,0.008796026,0.005992512,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/22/20,0.00548516,0.013587781,0.000780573,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/18/13,0.005477988,0.009078206,0.001698807,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/10/15,0.005456923,0.009774158,0.004214559,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/8/17,0.005453121,0.006233519,0.004583108,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/16/15,0.005451528,0.004515724,0.005726506,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/2/18,0.005447491,0.000979725,0.007679596,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/13/17,0.005442458,0.00526996,0.004976306,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/10/15,0.005441729,0.003673328,0.007289964,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/18/18,0.005425909,0.004458638,0.00716539,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/3/11,0.005418729,0.002223825,0.008264541,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/3/07,0.005416476,0.003757251,0.003165126,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/19/17,0.005413858,0.003855926,0.005607161,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/23/08,0.005412768,0.009537722,-0.00037797,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/13/09,0.005411805,0.005110671,0.008028399,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/8/22,0.005395425,0.005717273,0.005355078,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/22/13,0.005393365,0.006896424,0.003834935,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/15/14,0.005389918,0.006193392,0.004221618,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/15/13,0.005386239,0.003094696,0.005293921,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/29/18,0.005380778,0.002551857,0.00872062,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/1/09,0.005376491,0.001959215,0.001843799,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/25/21,0.005362763,0.002433716,0.007970511,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/21/14,0.005350577,0.005810932,0.004549576,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/22/21,0.005346182,0.001275344,0.009450895,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/22/10,0.005346138,0.005315652,0.007240332,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/23/13,0.005343104,0.003505843,0.006769774,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/9/10,0.005338377,0.017706626,0.00813963,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/29/13,0.005333593,0.005966185,0.004186406,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/18/14,0.005330133,0.005303569,0.001913816,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/8/20,0.005329745,0.002592948,0.006375331,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/4/13,0.00532512,0.002830206,0.004042884,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/14/13,0.005324036,0.006253471,0.003246932,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/26/19,0.00532337,0.00200731,0.007895033,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/23/23,0.005319404,0.002956215,0.007584258,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/20/06,0.005310218,0.010867881,0.00681546,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/26/07,0.005284704,0.007683868,0.004768065,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/19/12,0.005276744,0.006073806,0.004982751,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/6/07,0.005257161,0.003259127,0.00582988,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/27/14,0.005248104,0.004583531,0.006237143,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/15/17,0.005220415,0.005738021,0.004935591,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/19/14,0.005218562,0.004793302,0.007480984,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/30/07,0.005209791,0.006006378,0.004254163,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/28/16,0.005209253,0.005083369,0.007699786,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/10/16,0.005208507,0.004687142,0.003828498,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/10/23,0.005204819,0.007502503,0.003474568,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/5/11,0.005197516,0.006105607,0.005419489,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/1/12,0.005181661,0.005393505,0.005043576,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/29/14,0.00517278,0.004690646,0.00631241,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/21/15,0.005167793,0.006403415,0.003341293,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/13/14,0.005162653,0.004312737,0.007034414,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/20/17,0.005160585,0.006091443,0.003473355,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/2/18,0.005155054,0.003685126,0.006158582,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/28/19,0.005145614,0.007407364,0.003887939,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/17/16,0.005140692,0.000944245,0.005589781,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/25/10,0.005127704,0.004406387,0.006461172,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/22/15,0.005123429,0.005773782,0.005755843,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/20/11,0.005116005,0.003831807,0.005734925,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/11/08,0.005110388,0.000659438,0.011926931,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/11/09,0.00511003,0.004378245,0.005260602,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/21/11,0.005109124,0.002183198,0.006839252,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/18/06,0.005107926,0.000139441,0.000851512,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/6/13,0.005105469,0.006516977,0.002089697,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/9/09,0.005098276,0.000804645,0.008647852,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/26/06,0.005088906,0.007956358,0.004854527,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/6/16,0.005088644,0.009471755,0.003244986,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/26/13,0.005083814,0.005124486,0.004479308,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/31/20,0.005080629,0.007913157,0.003448256,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/22/17,0.005077275,0.003318716,0.005902141,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/18/06,0.005075761,0.005790157,0.004490593,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/25/14,0.005070579,0.003736315,0.004506154,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/11/14,0.005069954,0.004294333,0.004802825,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/7/13,0.005068845,0.006192446,0.002702032,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/15/20,0.00505263,-0.001614396,0.009780423,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/14/15,0.005052394,0.003703688,0.00623674,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/10/10,0.005048832,0.003085987,0.001029171,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/21/15,0.005048099,0.007392484,0.004901893,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/7/22,0.00503891,0.004558733,0.005400423,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/14/14,0.005035399,0.004789883,0.00677969,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/12/18,0.005035398,0.002438051,0.007573785,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/24/18,0.005031874,0.00462501,0.004639829,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/26/12,0.005026147,0.00785711,0.001781936,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/29/08,0.005025496,0.007804623,0.005589566,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/10/19,0.0050232,0.003903634,0.004770585,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/7/12,0.005013822,0.003902254,0.005191467,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/22/13,0.005002685,0.005163128,0.004230133,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/14/13,0.004989225,0.003222447,0.00767827,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/28/16,0.004963593,0.008345436,0.003707065,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/1/07,0.004956848,0.002443398,0.004294064,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/29/08,0.004954042,0.010997446,0,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/15/11,0.004941764,0.006616939,0.006976098,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/15/19,0.004940381,0.004277662,0.005991386,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/9/16,0.004939779,0.002533314,0.004373843,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/12/21,0.00493968,0.004471637,0.005692632,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/16/12,0.004937615,0.005739551,0.005714289,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/2/13,0.004934758,0.002628884,0.006910441,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/28/14,0.004930141,0.001931706,0.00363581,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/31/18,0.004929159,0.003256297,0.006927124,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/9/18,0.004928489,0.002405558,0.004555047,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/18/10,0.004928169,0.011263679,0.004165275,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/29/16,0.00492445,0.007157855,0.002464732,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/3/14,0.004918171,0.004875942,0.00555498,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/20/13,0.004916141,0.003441828,0.003323013,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/22/15,0.004914376,0.002850452,0.006094018,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/13/17,0.004889723,0.003848942,0.007755117,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/25/22,0.004883726,0.009860362,0.000908577,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/1/07,0.004871832,0.012283802,0.006958196,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/14/09,0.004867872,0.006551597,0.005290647,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/15/08,0.004864001,0.004137924,0.000368092,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/11/10,0.004855869,0,0.010248808,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/5/19,0.004840176,0.005183065,0.003448633,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/8/18,0.004838982,0.003636543,0.005737095,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/27/06,0.004831313,0.007563472,0.001953141,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/16/20,0.004824091,-0.001090002,0.010280055,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/6/14,0.004782674,0.006267797,0.003654145,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/19/20,0.00478116,0.003415652,0.007284865,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/25/17,0.004779557,0.003475399,0.006088781,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/10/19,0.004777938,0.001899193,0.006851125,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/28/06,0.004776052,0.00538178,0.004709316,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/31/12,0.004768917,0.003021854,0.004700567,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/12/11,0.004760221,0.005948483,0.007236727,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/27/10,0.004756973,0.001941716,0.004777448,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/4/18,0.004750937,0.001675382,0.006759386,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/8/21,0.004746665,-0.001040269,0.009740282,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/25/14,0.004745478,0.006015487,0.00278539,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/17/10,0.004738333,0.004734804,0.004551823,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/30/17,0.004737615,0.00230201,0.005848317,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/4/06,0.004735776,0.00365006,0.006781802,growth,Value,Growth,na,na,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/24/09,0.004734324,0.004847508,0.003634395,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/31/13,0.00473298,0.000756316,0.006232317,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/25/08,0.004725919,0.013742535,0.006698865,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/14/14,0.004721704,0.003603403,0.004183403,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/4/21,0.004712545,-0.004354042,0.012031222,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/4/22,0.00470216,-0.00265238,0.012592107,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/24/19,0.004699467,0.005948773,0.003780259,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/9/19,0.004673513,0.004304052,0.0041933,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/10/23,0.00467239,0.002214118,0.006627206,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/29/12,0.004665458,0.004810263,0.008856182,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/14/17,0.004664231,0.004996146,0.005824073,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/26/19,0.004656734,0.005125027,0.003895053,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
